FIPS_Code,State,Area_name,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Median_Household_Income_2011,Med_HH_Income_Percent_of_StateTotal_2011
37197,NC,Yadkin County,19285.0,17390.0,1895.0,9.8,40983.0,93.1
37199,NC,Yancey County,7766.0,6834.0,932.0,12.0,36440.0,82.8
38000,ND,North Dakota,382944.0,369579.0,13365.0,3.5,52135.0,100.0
38001,ND,Adams County,1167.0,1136.0,31.0,2.7,43836.0,84.1
38003,ND,Barnes County,6021.0,5791.0,230.0,3.8,47839.0,91.8
38005,ND,Benson County,2900.0,2731.0,169.0,5.8,38299.0,73.5
38007,ND,Billings County,570.0,555.0,15.0,2.6,60506.0,116.1
38009,ND,Bottineau County,3688.0,3561.0,127.0,3.4,52360.0,100.4
38011,ND,Bowman County,1862.0,1820.0,42.0,2.3,56721.0,108.8
38013,ND,Burke County,1261.0,1233.0,28.0,2.2,49481.0,94.9
38015,ND,Burleigh County,47427.0,45943.0,1484.0,3.1,57519.0,110.3
38017,ND,Cass County,87225.0,84218.0,3007.0,3.4,52444.0,100.6
38019,ND,Cavalier County,1985.0,1922.0,63.0,3.2,50572.0,97.0
38021,ND,Dickey County,2686.0,2605.0,81.0,3.0,47501.0,91.1
38023,ND,Divide County,1064.0,1036.0,28.0,2.6,51219.0,98.2
38025,ND,Dunn County,2914.0,2857.0,57.0,2.0,55353.0,106.2
38027,ND,Eddy County,1152.0,1093.0,59.0,5.1,43249.0,83.0
38029,ND,Emmons County,1609.0,1502.0,107.0,6.7,40749.0,78.2
38031,ND,Foster County,1690.0,1635.0,55.0,3.3,49333.0,94.6
38033,ND,Golden Valley County,861.0,836.0,25.0,2.9,44706.0,85.8
38035,ND,Grand Forks County,37068.0,35614.0,1454.0,3.9,45541.0,87.4
38037,ND,Grant County,1209.0,1160.0,49.0,4.1,35744.0,68.6
38039,ND,Griggs County,1233.0,1196.0,37.0,3.0,45283.0,86.9
38041,ND,Hettinger County,1203.0,1161.0,42.0,3.5,46793.0,89.8
38043,ND,Kidder County,1028.0,962.0,66.0,6.4,39857.0,76.4
38045,ND,LaMoure County,2197.0,2131.0,66.0,3.0,52242.0,100.2
38047,ND,Logan County,963.0,934.0,29.0,3.0,40760.0,78.2
38049,ND,McHenry County,2645.0,2518.0,127.0,4.8,44981.0,86.3
38051,ND,McIntosh County,1264.0,1215.0,49.0,3.9,36642.0,70.3
38053,ND,McKenzie County,4433.0,4357.0,76.0,1.7,59000.0,113.2
38055,ND,McLean County,4776.0,4555.0,221.0,4.6,50902.0,97.6
38057,ND,Mercer County,4426.0,4205.0,221.0,5.0,67449.0,129.4
38059,ND,Morton County,15229.0,14614.0,615.0,4.0,58330.0,111.9
38061,ND,Mountrail County,5500.0,5366.0,134.0,2.4,52930.0,101.5
38063,ND,Nelson County,1625.0,1557.0,68.0,4.2,43426.0,83.3
38065,ND,Oliver County,1163.0,1108.0,55.0,4.7,59262.0,113.7
38067,ND,Pembina County,3738.0,3474.0,264.0,7.1,54584.0,104.7
38069,ND,Pierce County,1762.0,1671.0,91.0,5.2,41419.0,79.4
38071,ND,Ramsey County,5741.0,5515.0,226.0,3.9,46624.0,89.4
38073,ND,Ransom County,2905.0,2804.0,101.0,3.5,51812.0,99.4
38075,ND,Renville County,1300.0,1258.0,42.0,3.2,52982.0,101.6
38077,ND,Richland County,8552.0,8202.0,350.0,4.1,51860.0,99.5
38079,ND,Rolette County,4811.0,4264.0,547.0,11.4,33024.0,63.3
38081,ND,Sargent County,2095.0,2032.0,63.0,3.0,58138.0,111.5
38083,ND,Sheridan County,662.0,631.0,31.0,4.7,40593.0,77.9
38085,ND,Sioux County,1318.0,1249.0,69.0,5.2,30271.0,58.1
38087,ND,Slope County,727.0,718.0,9.0,1.2,52493.0,100.7
38089,ND,Stark County,17136.0,16793.0,343.0,2.0,55492.0,106.4
38091,ND,Steele County,1142.0,1114.0,28.0,2.5,54695.0,104.9
38093,ND,Stutsman County,11250.0,10844.0,406.0,3.6,49519.0,95.0
38095,ND,Towner County,1027.0,989.0,38.0,3.7,52376.0,100.5
38097,ND,Traill County,4076.0,3910.0,166.0,4.1,53388.0,102.4
38099,ND,Walsh County,5242.0,4955.0,287.0,5.5,46802.0,89.8
38101,ND,Ward County,30577.0,29550.0,1027.0,3.4,53157.0,102.0
38103,ND,Wells County,1996.0,1899.0,97.0,4.9,47328.0,90.8
38105,ND,Williams County,24848.0,24581.0,267.0,1.1,67492.0,129.5
39000,OH,Ohio,5806467.0,5305348.0,501119.0,8.6,45803.0,100.0
39001,OH,Adams County,12637.0,11034.0,1603.0,12.7,34778.0,75.9
39003,OH,Allen County,49954.0,45150.0,4804.0,9.6,41453.0,90.5
39005,OH,Ashland County,26344.0,23869.0,2475.0,9.4,44950.0,98.1
39007,OH,Ashtabula County,47509.0,42454.0,5055.0,10.6,38683.0,84.5
39009,OH,Athens County,29608.0,26978.0,2630.0,8.9,33943.0,74.1
39011,OH,Auglaize County,25548.0,23668.0,1880.0,7.4,51130.0,111.6
39013,OH,Belmont County,33650.0,30742.0,2908.0,8.6,40300.0,88.0
39015,OH,Brown County,21863.0,19546.0,2317.0,10.6,43181.0,94.3
39017,OH,Butler County,191310.0,174879.0,16431.0,8.6,53275.0,116.3
39019,OH,Carroll County,13792.0,12435.0,1357.0,9.8,40896.0,89.3
39021,OH,Champaign County,19440.0,17654.0,1786.0,9.2,48063.0,104.9
39023,OH,Clark County,68988.0,62836.0,6152.0,8.9,41704.0,91.1
39025,OH,Clermont County,105587.0,96557.0,9030.0,8.6,55963.0,122.2
39027,OH,Clinton County,17968.0,15612.0,2356.0,13.1,44905.0,98.0
39029,OH,Columbiana County,51351.0,46138.0,5213.0,10.2,42091.0,91.9
39031,OH,Coshocton County,16675.0,14807.0,1868.0,11.2,40282.0,87.9
39033,OH,Crawford County,20772.0,18442.0,2330.0,11.2,39679.0,86.6
39035,OH,Cuyahoga County,644854.0,593380.0,51474.0,8.0,41609.0,90.8
39037,OH,Darke County,27206.0,24826.0,2380.0,8.7,42065.0,91.8
39039,OH,Defiance County,19153.0,17369.0,1784.0,9.3,49360.0,107.8
39041,OH,Delaware County,92550.0,86922.0,5628.0,6.1,86980.0,189.9
39043,OH,Erie County,42202.0,38537.0,3665.0,8.7,46613.0,101.8
39045,OH,Fairfield County,74248.0,68567.0,5681.0,7.7,58829.0,128.4
39047,OH,Fayette County,15759.0,14295.0,1464.0,9.3,36684.0,80.1
39049,OH,Franklin County,616711.0,570065.0,46646.0,7.6,47174.0,103.0
39051,OH,Fulton County,22104.0,20025.0,2079.0,9.4,49038.0,107.1
39053,OH,Gallia County,13485.0,12108.0,1377.0,10.2,36441.0,79.6
39055,OH,Geauga County,50487.0,47220.0,3267.0,6.5,66088.0,144.3
39057,OH,Greene County,79329.0,72690.0,6639.0,8.4,56683.0,123.8
39059,OH,Guernsey County,18960.0,17028.0,1932.0,10.2,36348.0,79.4
39061,OH,Hamilton County,406861.0,371982.0,34879.0,8.6,46125.0,100.7
39063,OH,Hancock County,39549.0,36551.0,2998.0,7.6,48258.0,105.4
39065,OH,Hardin County,14744.0,13351.0,1393.0,9.4,37914.0,82.8
39067,OH,Harrison County,7059.0,6332.0,727.0,10.3,37057.0,80.9
39069,OH,Henry County,15312.0,13824.0,1488.0,9.7,48859.0,106.7
39071,OH,Highland County,18623.0,16263.0,2360.0,12.7,36865.0,80.5
39073,OH,Hocking County,13943.0,12602.0,1341.0,9.6,42491.0,92.8
39075,OH,Holmes County,19708.0,18512.0,1196.0,6.1,45893.0,100.2
39077,OH,Huron County,27836.0,24576.0,3260.0,11.7,48196.0,105.2
39079,OH,Jackson County,14843.0,13237.0,1606.0,10.8,39144.0,85.5
39081,OH,Jefferson County,31022.0,27533.0,3489.0,11.2,41103.0,89.7
39083,OH,Knox County,29592.0,27030.0,2562.0,8.7,50929.0,111.2
39085,OH,Lake County,131619.0,122291.0,9328.0,7.1,53016.0,115.7
39087,OH,Lawrence County,28206.0,25835.0,2371.0,8.4,37666.0,82.2
39089,OH,Licking County,84426.0,77638.0,6788.0,8.0,54298.0,118.5
39091,OH,Logan County,23112.0,20959.0,2153.0,9.3,48011.0,104.8
39093,OH,Lorain County,158978.0,146187.0,12791.0,8.0,48733.0,106.4
39095,OH,Lucas County,211690.0,191261.0,20429.0,9.7,38798.0,84.7
39097,OH,Madison County,20079.0,18421.0,1658.0,8.3,54107.0,118.1
39099,OH,Mahoning County,112938.0,102106.0,10832.0,9.6,39447.0,86.1
39101,OH,Marion County,30294.0,27365.0,2929.0,9.7,42141.0,92.0
39103,OH,Medina County,96880.0,90408.0,6472.0,6.7,60527.0,132.1
39105,OH,Meigs County,9298.0,8042.0,1256.0,13.5,33520.0,73.2
39107,OH,Mercer County,24515.0,23073.0,1442.0,5.9,47994.0,104.8
39109,OH,Miami County,53518.0,48880.0,4638.0,8.7,48103.0,105.0
39111,OH,Monroe County,5621.0,4990.0,631.0,11.2,39007.0,85.2
39113,OH,Montgomery County,257589.0,233278.0,24311.0,9.4,41001.0,89.5
39115,OH,Morgan County,5867.0,5117.0,750.0,12.8,35173.0,76.8
39117,OH,Morrow County,17424.0,15817.0,1607.0,9.2,47431.0,103.6
39119,OH,Muskingum County,37574.0,33213.0,4361.0,11.6,38652.0,84.4
39121,OH,Noble County,5625.0,4923.0,702.0,12.5,41151.0,89.8
39123,OH,Ottawa County,21132.0,18623.0,2509.0,11.9,51641.0,112.7
39125,OH,Paulding County,10011.0,9121.0,890.0,8.9,41946.0,91.6
39127,OH,Perry County,16351.0,14521.0,1830.0,11.2,39383.0,86.0
39129,OH,Pickaway County,24341.0,22049.0,2292.0,9.4,52161.0,113.9
39131,OH,Pike County,10627.0,8999.0,1628.0,15.3,37802.0,82.5
39133,OH,Portage County,91043.0,83474.0,7569.0,8.3,49712.0,108.5
39135,OH,Preble County,21157.0,19073.0,2084.0,9.9,45920.0,100.3
39137,OH,Putnam County,17848.0,16460.0,1388.0,7.8,57039.0,124.5
39139,OH,Richland County,59341.0,53219.0,6122.0,10.3,40424.0,88.3
39141,OH,Ross County,34584.0,31149.0,3435.0,9.9,43118.0,94.1
39143,OH,Sandusky County,32815.0,29913.0,2902.0,8.8,44016.0,96.1
39145,OH,Scioto County,32321.0,28400.0,3921.0,12.1,31987.0,69.8
39147,OH,Seneca County,28891.0,26193.0,2698.0,9.3,38349.0,83.7
39149,OH,Shelby County,24639.0,22378.0,2261.0,9.2,53028.0,115.8
39151,OH,Stark County,185923.0,168787.0,17136.0,9.2,42190.0,92.1
39153,OH,Summit County,283054.0,259018.0,24036.0,8.5,46595.0,101.7
39155,OH,Trumbull County,101706.0,91948.0,9758.0,9.6,40913.0,89.3
39157,OH,Tuscarawas County,46460.0,42393.0,4067.0,8.8,41857.0,91.4
39159,OH,Union County,26864.0,24942.0,1922.0,7.2,64403.0,140.6
39161,OH,Van Wert County,14134.0,12827.0,1307.0,9.2,46717.0,102.0
39163,OH,Vinton County,5711.0,5051.0,660.0,11.6,35298.0,77.1
39165,OH,Warren County,109211.0,100940.0,8271.0,7.6,70245.0,153.4
39167,OH,Washington County,31934.0,29319.0,2615.0,8.2,42211.0,92.2
39169,OH,Wayne County,56561.0,52180.0,4381.0,7.7,46842.0,102.3
39171,OH,Williams County,18859.0,16872.0,1987.0,10.5,40856.0,89.2
39173,OH,Wood County,65549.0,60141.0,5408.0,8.3,50624.0,110.5
39175,OH,Wyandot County,11015.0,9932.0,1083.0,9.8,45555.0,99.5
40000,OK,Oklahoma,1770822.0,1661839.0,108983.0,6.2,43232.0,100.0
40001,OK,Adair County,11041.0,10235.0,806.0,7.3,31680.0,73.3
40003,OK,Alfalfa County,2528.0,2407.0,121.0,4.8,38852.0,89.9
40005,OK,Atoka County,6107.0,5661.0,446.0,7.3,34673.0,80.2
40007,OK,Beaver County,3365.0,3255.0,110.0,3.3,49683.0,114.9
40009,OK,Beckham County,13099.0,12638.0,461.0,3.5,43565.0,100.8
40011,OK,Blaine County,4651.0,4336.0,315.0,6.8,37882.0,87.6
40013,OK,Bryan County,20006.0,18927.0,1079.0,5.4,34276.0,79.3
40015,OK,Caddo County,12825.0,11955.0,870.0,6.8,38583.0,89.2
40017,OK,Canadian County,55793.0,53007.0,2786.0,5.0,60225.0,139.3
40019,OK,Carter County,27835.0,26413.0,1422.0,5.1,40122.0,92.8
40021,OK,Cherokee County,24772.0,23355.0,1417.0,5.7,34968.0,80.9
40023,OK,Choctaw County,7300.0,6746.0,554.0,7.6,28598.0,66.2
40025,OK,Cimarron County,1230.0,1183.0,47.0,3.8,38572.0,89.2
40027,OK,Cleveland County,125178.0,118846.0,6332.0,5.1,51900.0,120.0
40029,OK,Coal County,2686.0,2484.0,202.0,7.5,35475.0,82.1
40031,OK,Comanche County,48139.0,44927.0,3212.0,6.7,44286.0,102.4
40033,OK,Cotton County,3470.0,3286.0,184.0,5.3,38129.0,88.2
40035,OK,Craig County,6992.0,6572.0,420.0,6.0,36996.0,85.6
40037,OK,Creek County,30199.0,28019.0,2180.0,7.2,41000.0,94.8
40039,OK,Custer County,16344.0,15703.0,641.0,3.9,41678.0,96.4
40041,OK,Delaware County,19684.0,18410.0,1274.0,6.5,35936.0,83.1
40043,OK,Dewey County,2986.0,2887.0,99.0,3.3,41124.0,95.1
40045,OK,Ellis County,2539.0,2456.0,83.0,3.3,42728.0,98.8
40047,OK,Garfield County,32984.0,31638.0,1346.0,4.1,42800.0,99.0
40049,OK,Garvin County,14894.0,14162.0,732.0,4.9,37878.0,87.6
40051,OK,Grady County,23180.0,21833.0,1347.0,5.8,45688.0,105.7
40053,OK,Grant County,2665.0,2567.0,98.0,3.7,40691.0,94.1
40055,OK,Greer County,2011.0,1856.0,155.0,7.7,34350.0,79.5
40057,OK,Harmon County,1376.0,1303.0,73.0,5.3,30329.0,70.2
40059,OK,Harper County,1974.0,1903.0,71.0,3.6,43198.0,99.9
40061,OK,Haskell County,5887.0,5465.0,422.0,7.2,33309.0,77.0
40063,OK,Hughes County,5675.0,5131.0,544.0,9.6,30888.0,71.4
40065,OK,Jackson County,12282.0,11631.0,651.0,5.3,40129.0,92.8
40067,OK,Jefferson County,2454.0,2283.0,171.0,7.0,30755.0,71.1
40069,OK,Johnston County,4909.0,4595.0,314.0,6.4,35713.0,82.6
40071,OK,Kay County,22596.0,20959.0,1637.0,7.2,39152.0,90.6
40073,OK,Kingfisher County,7940.0,7639.0,301.0,3.8,53050.0,122.7
40075,OK,Kiowa County,4068.0,3838.0,230.0,5.7,35977.0,83.2
40077,OK,Latimer County,4312.0,3841.0,471.0,10.9,35660.0,82.5
40079,OK,Le Flore County,19828.0,17964.0,1864.0,9.4,34131.0,78.9
40081,OK,Lincoln County,14556.0,13700.0,856.0,5.9,38058.0,88.0
40083,OK,Logan County,19160.0,18167.0,993.0,5.2,48346.0,111.8
40085,OK,Love County,5720.0,5460.0,260.0,4.5,40853.0,94.5
40087,OK,McClain County,15691.0,14867.0,824.0,5.3,54633.0,126.4
40089,OK,McCurtain County,15737.0,14186.0,1551.0,9.9,29614.0,68.5
40091,OK,McIntosh County,8950.0,8150.0,800.0,8.9,32487.0,75.1
40093,OK,Major County,4393.0,4226.0,167.0,3.8,45374.0,105.0
40095,OK,Marshall County,6596.0,6183.0,413.0,6.3,35610.0,82.4
40097,OK,Mayes County,18308.0,16871.0,1437.0,7.8,40229.0,93.1
40099,OK,Murray County,9218.0,8883.0,335.0,3.6,39914.0,92.3
40101,OK,Muskogee County,31714.0,29354.0,2360.0,7.4,35443.0,82.0
40103,OK,Noble County,5882.0,5597.0,285.0,4.8,43416.0,100.4
40105,OK,Nowata County,5132.0,4728.0,404.0,7.9,38453.0,88.9
40107,OK,Okfuskee County,4739.0,4336.0,403.0,8.5,31150.0,72.1
40109,OK,Oklahoma County,326227.0,306412.0,19815.0,6.1,43101.0,99.7
40111,OK,Okmulgee County,16005.0,14448.0,1557.0,9.7,35226.0,81.5
40113,OK,Osage County,20308.0,18802.0,1506.0,7.4,43170.0,99.9
40115,OK,Ottawa County,18326.0,17218.0,1108.0,6.0,34431.0,79.6
40117,OK,Pawnee County,7217.0,6627.0,590.0,8.2,41938.0,97.0
40119,OK,Payne County,35392.0,33473.0,1919.0,5.4,37075.0,85.8
40121,OK,Pittsburg County,23805.0,22354.0,1451.0,6.1,41712.0,96.5
40123,OK,Pontotoc County,20939.0,19911.0,1028.0,4.9,40378.0,93.4
40125,OK,Pottawatomie County,34228.0,32264.0,1964.0,5.7,41520.0,96.0
40127,OK,Pushmataha County,5580.0,5160.0,420.0,7.5,30190.0,69.8
40129,OK,Roger Mills County,2169.0,2107.0,62.0,2.9,50761.0,117.4
40131,OK,Rogers County,40030.0,37447.0,2583.0,6.5,54974.0,127.2
40133,OK,Seminole County,11140.0,10276.0,864.0,7.8,32976.0,76.3
40135,OK,Sequoyah County,17099.0,15449.0,1650.0,9.6,36080.0,83.5
40137,OK,Stephens County,22675.0,21431.0,1244.0,5.5,43765.0,101.2
40139,OK,Texas County,7786.0,7388.0,398.0,5.1,44550.0,103.0
40141,OK,Tillman County,3448.0,3243.0,205.0,5.9,32122.0,74.3
40143,OK,Tulsa County,289483.0,269996.0,19487.0,6.7,46497.0,107.6
40145,OK,Wagoner County,33988.0,31791.0,2197.0,6.5,52717.0,121.9
40147,OK,Washington County,28252.0,26812.0,1440.0,5.1,47645.0,110.2
40149,OK,Washita County,6238.0,5978.0,260.0,4.2,45374.0,105.0
40151,OK,Woods County,4698.0,4523.0,175.0,3.7,38688.0,89.5
40153,OK,Woodward County,12198.0,11709.0,489.0,4.0,48420.0,112.0
41000,OR,Oregon,1991873.0,1803602.0,188271.0,9.5,46876.0,100.0
41001,OR,Baker County,7584.0,6795.0,789.0,10.4,36877.0,78.7
41003,OR,Benton County,44859.0,41911.0,2948.0,6.6,46272.0,98.7
41005,OR,Clackamas County,202378.0,184796.0,17582.0,8.7,58496.0,124.8
41007,OR,Clatsop County,21028.0,19242.0,1786.0,8.5,43544.0,92.9
41009,OR,Columbia County,24818.0,22251.0,2567.0,10.3,55646.0,118.7
41011,OR,Coos County,28746.0,25462.0,3284.0,11.4,36567.0,78.0
41013,OR,Crook County,9135.0,7787.0,1348.0,14.8,37473.0,79.9
41015,OR,Curry County,9285.0,8173.0,1112.0,12.0,39958.0,85.2
41017,OR,Deschutes County,80216.0,70299.0,9917.0,12.4,47924.0,102.2
41019,OR,Douglas County,46209.0,40141.0,6068.0,13.1,38196.0,81.5
41021,OR,Gilliam County,1219.0,1130.0,89.0,7.3,49378.0,105.3
41023,OR,Grant County,3517.0,3047.0,470.0,13.4,37191.0,79.3
41025,OR,Harney County,3447.0,2950.0,497.0,14.4,35141.0,75.0
41027,OR,Hood River County,14546.0,13419.0,1127.0,7.7,48516.0,103.5
41029,OR,Jackson County,102261.0,90455.0,11806.0,11.5,40013.0,85.4
41031,OR,Jefferson County,9391.0,8152.0,1239.0,13.2,40910.0,87.3
41033,OR,Josephine County,34789.0,30394.0,4395.0,12.6,36269.0,77.4
41035,OR,Klamath County,30894.0,27124.0,3770.0,12.2,36765.0,78.4
41037,OR,Lake County,3777.0,3288.0,489.0,12.9,35517.0,75.8
41039,OR,Lane County,181183.0,164025.0,17158.0,9.5,40689.0,86.8
41041,OR,Lincoln County,23299.0,21003.0,2296.0,9.9,40507.0,86.4
41043,OR,Linn County,55713.0,49236.0,6477.0,11.6,42836.0,91.4
41045,OR,Malheur County,13555.0,12186.0,1369.0,10.1,36039.0,76.9
41047,OR,Marion County,158269.0,142165.0,16104.0,10.2,44275.0,94.5
41049,OR,Morrow County,5611.0,5133.0,478.0,8.5,46902.0,100.1
41051,OR,Multnomah County,407497.0,372756.0,34741.0,8.5,46989.0,100.2
41053,OR,Polk County,39265.0,35836.0,3429.0,8.7,52277.0,111.5
41055,OR,Sherman County,1085.0,987.0,98.0,9.0,52263.0,111.5
41057,OR,Tillamook County,12963.0,11809.0,1154.0,8.9,41246.0,88.0
41059,OR,Umatilla County,40009.0,36421.0,3588.0,9.0,43231.0,92.2
41061,OR,Union County,12623.0,11390.0,1233.0,9.8,41510.0,88.6
41063,OR,Wallowa County,3778.0,3356.0,422.0,11.2,38486.0,82.1
41065,OR,Wasco County,14437.0,13215.0,1222.0,8.5,41144.0,87.8
41067,OR,Washington County,294403.0,271803.0,22600.0,7.7,62463.0,133.3
41069,OR,Wheeler County,687.0,619.0,68.0,9.9,32491.0,69.3
41071,OR,Yamhill County,49399.0,44847.0,4552.0,9.2,52103.0,111.2
42000,PA,Pennsylvania,6385714.0,5878897.0,506817.0,7.9,50221.0,100.0
42001,PA,Adams County,54230.0,50602.0,3628.0,6.7,54460.0,108.4
42003,PA,Allegheny County,647620.0,602536.0,45084.0,7.0,49682.0,98.9
42005,PA,Armstrong County,33588.0,30782.0,2806.0,8.4,41934.0,83.5
42007,PA,Beaver County,89345.0,82705.0,6640.0,7.4,48140.0,95.9
42009,PA,Bedford County,24385.0,22076.0,2309.0,9.5,40240.0,80.1
42011,PA,Berks County,204817.0,187988.0,16829.0,8.2,52168.0,103.9
42013,PA,Blair County,64967.0,60437.0,4530.0,7.0,42488.0,84.6
42015,PA,Bradford County,34172.0,32162.0,2010.0,5.9,44265.0,88.1
42017,PA,Bucks County,339394.0,314627.0,24767.0,7.3,70735.0,140.8
42019,PA,Butler County,99627.0,92966.0,6661.0,6.7,54888.0,109.3
42021,PA,Cambria County,68352.0,62467.0,5885.0,8.6,39892.0,79.4
42023,PA,Cameron County,2326.0,2056.0,270.0,11.6,38451.0,76.6
42025,PA,Carbon County,31785.0,28554.0,3231.0,10.2,44062.0,87.7
42027,PA,Centre County,75959.0,71666.0,4293.0,5.7,47222.0,94.0
42029,PA,Chester County,264539.0,248392.0,16147.0,6.1,79508.0,158.3
42031,PA,Clarion County,19905.0,17960.0,1945.0,9.8,41423.0,82.5
42033,PA,Clearfield County,41018.0,37397.0,3621.0,8.8,41408.0,82.5
42035,PA,Clinton County,19851.0,18269.0,1582.0,8.0,40281.0,80.2
42037,PA,Columbia County,36688.0,33720.0,2968.0,8.1,40704.0,81.0
42039,PA,Crawford County,42932.0,39566.0,3366.0,7.8,40775.0,81.2
42041,PA,Cumberland County,122628.0,114472.0,8156.0,6.7,58722.0,116.9
42043,PA,Dauphin County,137838.0,127318.0,10520.0,7.6,51668.0,102.9
42045,PA,Delaware County,278454.0,256164.0,22290.0,8.0,59978.0,119.4
42047,PA,Elk County,17300.0,16045.0,1255.0,7.3,43181.0,86.0
42049,PA,Erie County,140259.0,128982.0,11277.0,8.0,41951.0,83.5
42051,PA,Fayette County,63799.0,57843.0,5956.0,9.3,36300.0,72.3
